category,created_at,image,link,text,title
ilustrada,1º.mai.2024 às 9h25,https://f.i.uol.com.br/fotografia/2024/05/01/1714571181663247ad3ba1d_1714571181_3x2_xs.jpg,https://www1.folha.uol.com.br/ilustrada/2024/05/equipe-de-madonna-curte-o-rio-com-festa-na-piscina-do-hotel-e-muita-caipirinha.shtml,"Profissionais que acompanham diva pop celebraram aniversário de bailarino no Copacabana Palace, e cabeleireira foi à praia Curtir o que o Rio de Janeiro oferece tem sido uma das atividades d ...",Equipe de Madonna curte o Rio com festa na piscina do hotel e muita caipirinha
celebridades,1º.mai.2024 às 9h25,https://f.i.uol.com.br/fotografia/2024/05/01/1714571181663247ad3ba1d_1714571181_3x2_xs.jpg,https://f5.folha.uol.com.br/celebridades/2024/05/suposta-ficante-de-davi-influenciadora-se-pronuncia-apos-flagra-ele-veio-aqui.shtml,"Campeão do BBB 24 e Bárbara Contreras foram vistos na piscina e depois num restaurante Separado de Mani Rego, o campeão do BBB 24 (Globo) Davi Brito tem sido visto em alguns locais com a inf ...","Suposta ficante de Davi, influenciadora se pronuncia após flagra: 'Ele veio aqui'"
voceviu,1º.mai.2024 às 9h00,https://f.i.uol.com.br/fotografia/2024/05/01/1714571181663247ad3ba1d_1714571181_3x2_xs.jpg,https://f5.folha.uol.com.br/voceviu/2024/05/ex-discotecario-exibe-colecao-e-fatura-com-fas-de-madonna-em-frente-ao-copacabana-palace.shtml,"Ele diz que coletânea de singles e LPs importados da cantora é avaliada em mais de R$ 200 mil Desde segunda-feira (29), o ex-discotecário Luís Ferreira aparece em frente ao Copacabana Palace ...",Ex-discotecário exibe coleção e fatura com fãs de Madonna em frente ao Copacabana Palace
ambiente,1º.mai.2024 às 8h54,https://f.i.uol.com.br/fotografia/2024/05/01/1714571181663247ad3ba1d_1714571181_3x2_xs.jpg,https://www1.folha.uol.com.br/ambiente/2024/05/pantanal-como-furos-em-lei-permitiram-que-fazendeiro-suspeito-de-usar-agrotoxico-da-guerra-do-vietna-recebesse-emprestimos-publicos.shtml,"Pecuarista, que nega qualquer irregularidade, recebeu empréstimo do Banco do Brasil apesar de histórico de infrações. Investigadores vão apurar se recurso do banco comprou substância usada p ...",Pantanal: como 'furos' em lei permitiram que fazendeiro suspeito de usar agrotóxico da Guerra do Vietnã recebesse empréstimos públicos
ilustrada,1º.mai.2024 às 8h46,https://f.i.uol.com.br/fotografia/2024/05/01/1714571181663247ad3ba1d_1714571181_3x2_xs.jpg,https://www1.folha.uol.com.br/ilustrada/2024/05/fortuna-de-madonna-de-us-580-mi-deve-crescer-mais-us-100-mi-apos-turne.shtml,"'Celebration Tour', que comemora seus 40 anos de carreira, deve fechar com 81 apresentações ao todo A rainha do pop Madonna, que prepara um show gigantesco para este sábado na praia de Copac ...","Fortuna de Madonna, de US$ 580 mi, deve crescer mais US$ 100 mi após turnê"
galerias,1º.mai.2024 às 8h42,https://f.i.uol.com.br/fotografia/2024/05/01/1714571181663247ad3ba1d_1714571181_3x2_xs.jpg,https://fotografia.folha.uol.com.br/galerias/1797849947665108-temporais-no-rio-grande-do-sul-deixam-8-mortos-e-21-desaparecidos#foto-1797883324668793,"Sinimbu, no Vale do Rio Pardo, ficou ilhada 24 horas e contabiliza relatos de destruição depois que passou a enxurrada. Em todo o Rio Grande do Sul, são 10 mortos e 21 desaparecidos até a ma ...",Chuvas no Rio Grande do Sul deixam mortos e desaparecidos
mercado,1º.mai.2024 às 8h32,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://www1.folha.uol.com.br/mercado/2024/05/lula-participa-do-dia-do-trabalho-das-centrais-sindicais-em-itaquera-veja-programacao.shtml,Lei estende faixa de isenção do IR para até dois salários mínimos; medida ocorreu em ato unificado pelo 1º de Maio O presidente Luiz Inácio Lula da Silva (PT) sancionou o reajuste da tabela  ...,Lula sanciona reajuste da tabela do Imposto de Renda no Dia do Trabalho em Itaquera
cotidiano,1º.mai.2024 às 8h16,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://www1.folha.uol.com.br/cotidiano/2024/05/temporais-no-rs-deixam-8-mortos-e-21-desaparecidos.shtml,Há bloqueios em estradas e rodovias e pessoas ilhadas aguardando resgate; há previsão de mais chuvas para as próximas horas As fortes chuvas que atingem o Rio Grande do Sul deixaram dez mort ...,Temporais no RS deixam 10 mortos e 21 desaparecidos
televisao,1º.mai.2024 às 8h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://f5.folha.uol.com.br/televisao/2024/05/afiliada-da-globo-demite-apresentador-apos-funcionaria-gravar-suposto-assedio-sexual.shtml,Alexandre Kapiche apresentava telejornais no interior do RJ; OUTRO LADO: emissora diz não comentar assuntos internos e jornalista não respondeu às tentativas de contato da reportagem A Inter ...,Afiliada da Globo demite apresentador após funcionária gravar suposto assédio sexual
folha-social-mais,1º.mai.2024 às 8h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://www1.folha.uol.com.br/folha-social-mais/2024/05/ong-lanca-campanha-para-aumentar-participacao-politica-de-jovens-no-brasil.shtml,"Politize! promove ações educativas sobre eleições e mutirões para tirar e regularizar título eleitoral Com o lema ""política não é bicho de sete cabeças"", a nova campanha da Politize! quer le ...",ONG lança campanha para aumentar participação política de jovens no Brasil
colunas,1º.mai.2024 às 8h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://www1.folha.uol.com.br/colunas/ruycastro/2024/05/caminho-da-roca.shtml,"Não é só a corrupção. Suas Excelências provincianizaram a política brasileira em benefício próprio Romário, 58 anos, ex-jogador, senador (PL-RJ) e presidente do América, amado e tradicional  ...",Caminho da roça
opiniao,1º.mai.2024 às 8h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://www1.folha.uol.com.br/opiniao/2024/05/20-anos-da-historica-expansao-da-uniao-europeia.shtml,"Bloco mostrou ser o projeto político e econômico mais bem-sucedido da história VÁRIOS AUTORES (nomes ao final do texto)  Em 1º de maio de 2004, dez países europeus ingressaram na União Europ ...",20 anos da histórica expansão da União Europeia
esporte,1º.mai.2024 às 8h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://www1.folha.uol.com.br/esporte/2024/05/senna-ganha-funcao-de-narrador-de-sua-historia-em-serie-do-globoplay.shtml,"Produção com lançamento nesta quarta-feira (1) retrata história do ídolo a partir de entrevistas dele A bordo de um Escort XR3 branco conversível, Ayrton Senna tem uma conversa descontraída  ...",Senna ganha função de narrador de sua história em série do Globoplay
educacao,1º.mai.2024 às 8h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://www1.folha.uol.com.br/educacao/2024/05/brasil-desperdica-40-do-talento-de-criancas-e-jovens-diz-viviane-senna.shtml,"Presidente do instituto que leva o nome do irmão, morto há 30 anos, afirma que educação precisa preparar estudantes para multitude de mudanças Fundado seis meses após a morte do ídolo da F1, ...","Brasil desperdiça 40% do talento de crianças e jovens, diz Viviane Senna"
colunas,1º.mai.2024 às 8h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://www1.folha.uol.com.br/colunas/bruno-gualano/2024/05/o-que-quer-a-hormonologia.shtml,"A ascensão de uma pseudociência que fatura alto com o uso indiscriminado de anabolizantes Há pouco, a Associação Médica Brasileira (AMB) veio a público esclarecer que não existe tal coisa co ...",O que quer a hormonologia?
colunas,1º.mai.2024 às 7h30,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://www1.folha.uol.com.br/colunas/no-corre/2024/05/reality-show-nas-alturas.shtml,"Prova de corrida na montanha: gincana maluca ou desafio só para as lendas? Se corrida é prazer, e vice-versa, como demonstrado sobejamente aqui, correr na natureza, especialmente na montanha ...",Reality show nas alturas
restaurantes,1º.mai.2024 às 7h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://guia.folha.uol.com.br/restaurantes/2024/05/brunch-weekend-oferece-menus-com-drinques-por-r-89-em-sao-paulo.shtml,"Nona edição do festival acontece todos os finais de semana de maio em 35 estabelecimentos da capital Durante todos finais de semana do mês de maio, a cidade de São Paulo recebe o Brunch Week ...",Brunch Weekend oferece menus com drinques por R$ 89 em São Paulo
mercado,1º.mai.2024 às 7h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://www1.folha.uol.com.br/mercado/2024/05/montadoras-vivem-tempestade-perfeita-ex-ceo-da-binance-condenado-e-o-que-importa-no-mercado.shtml,"Leia edição da newsletter FolhaMercado desta quarta-feira (1º) Esta é a edição da newsletter FolhaMercado desta quarta-feira (1º). Quer recebê-la de segunda a sexta, às 7h, no seu email? Ins ...","Montadoras vivem tempestade perfeita, ex-CEO da Binance condenado e o que importa no mercado"
cotidiano,1º.mai.2024 às 7h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://www1.folha.uol.com.br/cotidiano/2024/05/reclamacoes-contra-onibus-municipais-em-sp-aumentam-29-em-um-ano.shtml,"Gestão Ricardo Nunes diz que SPTrans fiscaliza sistema 24 horas por dia e que aplicou 307 mil multas às empresas As queixas de usuários de ônibus urbanos na cidade de São Paulo cresceram 29, ...",Reclamações contra ônibus municipais em SP aumentam 29% em um ano
colunas,1º.mai.2024 às 7h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://www1.folha.uol.com.br/colunas/miriangoldenberg/2024/05/a-cultura-do-odio-esta-na-moda.shtml,"Gente estúpida; gente hipócrita, assim cantou Gilberto Gil Domingo, 17 de março, 16 horas: estava caminhando no calçadão de Ipanema quando um morador de rua, carregando três sacos de lixo, c ...",A cultura do ódio está na moda!
mercado,1º.mai.2024 às 7h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://www1.folha.uol.com.br/mercado/2024/05/expansao-da-energia-nuclear-esbarra-no-aumento-de-conflitos-globais-diz-estudo.shtml,Piora na segurança global pode ameaçar o próximo renascimento da modalidade antes mesmo de ele começar O potencial da energia nuclear como fonte de energia limpa para combater as mudanças cl ...,"Expansão da energia nuclear esbarra no aumento de conflitos globais, diz estudo"
astrologia,1º.mai.2024 às 7h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://f5.folha.uol.com.br/astrologia/2024/05/carta-do-taro-para-maio-e-o-sol-leia-previsoes.shtml,"Mês promete ser repleto de clareza e calor, com incentivo a explorar o mundo externo As cartas de tarô nos revelam um maio iluminado. Representado pelo Sol, o Arcano XIX, o mês promete ser r ...",Carta do tarô para maio é O Sol; leia previsões
equilibrioesaude,1º.mai.2024 às 7h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://www1.folha.uol.com.br/equilibrioesaude/2024/05/estudo-sugere-que-mulheres-atendidas-por-medicas-tem-menor-risco-de-morte-e-readmissao-hospitalar.shtml,"Pesquisa usou amostra de 700 mil pacientes do Medicare, sistema de seguros de saúde do governo dos EUA Um estudo que usou uma amostra de mais de 700 mil pacientes do Medicare —sistema de seg ...",Estudo sugere que mulheres atendidas por médicas têm menor risco de morte e readmissão hospitalar
ilustrada,1º.mai.2024 às 7h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://www1.folha.uol.com.br/ilustrada/2024/05/madonna-segue-relevante-porque-traduziu-como-ninguem-o-mundo-a-frente.shtml,"Com uma obra e um discurso atemporais, artista entendeu muito cedo que tudo o que dizia e cantava era importante ""Para mim, a intolerância no mundo está crescendo"", me disse Madonna. Se eu n ...",Madonna segue relevante porque traduziu como ninguém o mundo à frente
turismo,1º.mai.2024 às 7h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://www1.folha.uol.com.br/turismo/2024/05/a-misteriosa-ilha-da-morte-britanica-palco-de-experimentos-secretos-na-2a-guerra-mundial.shtml,"Nos anos 1960, o jornalismo da BBC investigou relatos de contaminação e morte de animais sem explicação em uma remota ilha do litoral da Escócia ""Este local, eles chamam de ilha da morte, il ...",A misteriosa 'ilha da morte' britânica palco de experimentos secretos na 2ª Guerra Mundial
mercado,1º.mai.2024 às 7h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://www1.folha.uol.com.br/mercado/2024/05/conservacao-ambiental-e-tecnologia-sao-estrategias-de-comunidades-indigenas-empreendedoras.shtml,"Produtos que também contam a história de quem faz são estratégia de associação em Altamira, no oeste do Pará Quem adquire um produto artesanal da marca Menire, como uma bolsa, pulseira ou br ...",Conservação ambiental e tecnologia são estratégias de comunidades indígenas empreendedoras
cotidiano,1º.mai.2024 às 6h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://www1.folha.uol.com.br/cotidiano/2024/05/show-de-madonna-sera-sob-calor-de-300c-na-praia-de-copacabana-na-noite-de-sabado-4.shtml,"Fãs que chegarem durante a tarde ao Rio de Janeiro vão sofrer com temperaturas de até 37°C O megashow da cantora Madonna, no próximo sábado (4), tem a expectativa de levar para a praia de Co ...",Show de Madonna será sob calor de 30°C na praia de Copacabana na noite de sábado (4)
colunas,1º.mai.2024 às 6h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://www1.folha.uol.com.br/colunas/charlesblow/2024/05/kamala-encontrou-seu-ritmo-como-vice-de-biden-ao-focar-tema-do-aborto.shtml,Ser voz confiável a favor de direitos reprodutivos pode ser sua maior contribuição para a campanha democrata à reeleição Um dos momentos mais memoráveis de Kamala Harris durante o ciclo elei ...,Kamala encontrou seu ritmo como vice de Biden ao focar tema do aborto
colunas,1º.mai.2024 às 6h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://www1.folha.uol.com.br/colunas/painel/2024/05/kassab-diz-ter-convergencia-com-pautas-da-centro-esquerda-e-centro-direita.shtml,"Secretário de Tarcísio, ele afirma que transita em todos os ambientes, mesmo com a polarização no país Presidente nacional do PSD e secretário de Governo da gestão Tarcísio de Freitas (Repub ...",Kassab diz ter convergência com pautas da centro-esquerda e centro-direita
televisao,1º.mai.2024 às 6h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://f5.folha.uol.com.br/televisao/2024/05/alem-de-novelas-globo-passa-a-vender-formatos-originais-para-o-mercado-internacional.shtml,Tamanho Família e Popstar serão negociados; Estrela da Casa está na mira para o ano que vem A Globo decidiu começar a vender para o mercado internacional os seus formatos originais de entret ...,"Além de novelas, Globo passa a vender formatos originais para o mercado internacional"
ciencia,1º.mai.2024 às 6h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145972166632ad609230f_1714597216_3x2_xs.jpg,https://www1.folha.uol.com.br/ciencia/2024/05/tyrannosaurus-rex-esta-no-centro-de-debate-sobre-a-inteligencia-dos-dinossauros.shtml,Pesquisadores questionam metodologia adotada em estudo que causou alvoroço nos círculos científicos Supor a aparência física de um dinossauro com base em seus fósseis já é um exercício compl ...,Tyrannosaurus rex está no centro de debate sobre a inteligência dos dinossauros
category,created_at,image,link,text,title
equilibrio,1º.mai.2024 às 18h36,https://f.i.uol.com.br/fotografia/2024/05/01/17145990666632b49ac600d_1714599066_3x2_xs.jpg,https://www1.folha.uol.com.br/equilibrio/2024/05/por-que-gritos-e-socos-nao-conseguem-aliviar-a-raiva.shtml,"""De acordo com a nossa metanálise,",Por que gritos e socos não conseguem aliviar a raiva
astrologia,30.abr.2024 às 7h00,https://f.i.uol.com.br/fotografia/2024/05/01/17145990666632b49ac600d_1714599066_3x2_xs.jpg,https://f5.folha.uol.com.br/astrologia/2024/04/confira-o-horoscopo-de-maio-e-saiba-as-previsoes-para-o-seu-signo.shtml,"Seja através de hobbies criativos,",Confira o horóscopo de maio e saiba as previsões para o seu signo
